"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","Group","Treatment"
"200","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_17_R3D_D3D_nucleus_9_substack_frame_2",435.93,439.76,0.99,1.01,3.78,9,4.95,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_17_R3D_D3D_nucleus_9",83.5114942528736,116.338624338624,1.39308517204051,0.71783119946303,"pCUP-Cdc5[WT]","CuSO4"
"201","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_10_substack_frame_1",380.34,272.73,1.39,0.72,2.19,5.74,3,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_10",107.138028169014,124.534246575342,1.16237202330143,0.860309763099552,"pCUP-Cdc5[WT]","CuSO4"
"202","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_10_substack_frame_2",431.45,248.47,1.74,0.58,2.04,5.77,2.83,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_10",115.670241286863,121.799019607843,1.05298491861688,0.949681217954687,"pCUP-Cdc5[WT]","CuSO4"
"203","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_1_substack_frame_1",602.69,490.35,1.23,0.81,4.28,9.32,5.41,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_1",119.581349206349,114.567757009346,0.958073794698938,1.04376093525681,"pCUP-Cdc5[WT]","CuSO4"
"204","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_1_substack_frame_2",496.95,511.54,0.97,1.03,3.25,7.89,4.33,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_1",107.101293103448,157.396923076923,1.46960805529112,0.680453537526307,"pCUP-Cdc5[WT]","CuSO4"
"205","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_2_substack_frame_1",406.23,302.89,1.34,0.75,3.12,7.6,4.13,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_2",90.6763392857143,97.0801282051282,1.07062249060624,0.934036047975927,"pCUP-Cdc5[WT]","CuSO4"
"206","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_2_substack_frame_2",298.82,343.77,0.87,1.15,3.15,7.34,4.08,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_2",71.3174224343675,109.133333333333,1.53024786381991,0.653488904407766,"pCUP-Cdc5[WT]","CuSO4"
"207","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_3_substack_frame_1",536.69,356.76,1.5,0.66,4,8.76,5.06,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_3",112.75,89.19,0.791042128603104,1.2641551743469,"pCUP-Cdc5[WT]","CuSO4"
"208","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_3_substack_frame_2",367.82,445.16,0.83,1.21,2.8,7.09,3.73,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_3",85.7389277389277,158.985714285714,1.85430024002424,0.539286992697003,"pCUP-Cdc5[WT]","CuSO4"
"209","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_4_substack_frame_1",567.42,424.84,1.34,0.75,4.14,9.23,5.3,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_4",111.477406679764,102.618357487923,0.920530541069273,1.08633006226867,"pCUP-Cdc5[WT]","CuSO4"
"210","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_4_substack_frame_2",522.36,589.06,0.89,1.13,4.4,9.8,5.63,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_4",96.7333333333333,133.877272727273,1.38398283315582,0.722552314987721,"pCUP-Cdc5[WT]","CuSO4"
"211","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_5_substack_frame_1",398.67,328.64,1.21,0.82,3.54,8.21,4.58,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_5",85.3683083511777,92.8361581920904,1.08747801128016,0.919558822916167,"pCUP-Cdc5[WT]","CuSO4"
"212","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_5_substack_frame_2",261.72,320.4,0.82,1.22,2.56,6.48,3.43,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_5",66.765306122449,125.15625,1.87457015130674,0.533455629442788,"pCUP-Cdc5[WT]","CuSO4"
"213","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_6_substack_frame_1",569.93,371.17,1.54,0.65,3.78,8.97,5.02,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_6",109.81310211946,98.1931216931217,0.894184025384348,1.11833802842784,"pCUP-Cdc5[WT]","CuSO4"
"214","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_6_substack_frame_2",474.3,483.82,0.98,1.02,2.62,6.91,3.56,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_6",110.559440559441,184.664122137405,1.67027004842814,0.598705581137064,"pCUP-Cdc5[WT]","CuSO4"
"215","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_8_substack_frame_1",487.2,292.16,1.67,0.6,3.01,7.48,4.03,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_8",108.993288590604,97.0631229235881,0.890542199237354,1.12291141380654,"pCUP-Cdc5[WT]","CuSO4"
"216","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_8_substack_frame_2",423.49,408.32,1.04,0.96,2.56,6.76,3.5,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_8",100.830952380952,159.5,1.58185553377884,0.632168980444843,"pCUP-Cdc5[WT]","CuSO4"
"217","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_9_substack_frame_1",585.13,351.88,1.66,0.6,3.71,9.29,5.11,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_9",104.862007168459,94.8463611859838,0.904487371041973,1.10559863190571,"pCUP-Cdc5[WT]","CuSO4"
"218","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_9_substack_frame_2",457.94,478.7,0.96,1.05,3.19,7.76,4.24,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_18_R3D_D3D_nucleus_9",100.205689277899,150.062695924765,1.49754666632348,0.667758823472945,"pCUP-Cdc5[WT]","CuSO4"
"219","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_1_substack_frame_1",485.17,273.34,1.78,0.56,2.98,7.46,4,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_1",108.296875,91.7248322147651,0.846975798837825,1.18067127935904,"pCUP-Cdc5[WT]","CuSO4"
"220","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_1_substack_frame_2",431.86,386.33,1.12,0.89,2.67,6.83,3.61,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_1",103.8125,144.692883895131,1.39379057334262,0.717467903088034,"pCUP-Cdc5[WT]","CuSO4"
"221","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_2_substack_frame_1",544.01,243.73,2.23,0.45,2.95,7.61,4.15,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_2",116.740343347639,82.6203389830508,0.70772739409389,1.41297342500118,"pCUP-Cdc5[WT]","CuSO4"
"222","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_2_substack_frame_2",545.34,559.52,0.97,1.03,3.28,7.85,4.3,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_2",119.330415754923,170.585365853659,1.42952125637441,0.699534893616222,"pCUP-Cdc5[WT]","CuSO4"
"223","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_4_substack_frame_1",596.98,440.8,1.35,0.74,3.03,7.32,3.98,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_4",139.156177156177,145.478547854785,1.04543363311506,0.956540872920183,"pCUP-Cdc5[WT]","CuSO4"
"224","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_4_substack_frame_2",406.3,553.26,0.73,1.36,2.54,6.46,3.42,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_4",103.647959183673,217.818897637795,2.10152615983302,0.475844659520895,"pCUP-Cdc5[WT]","CuSO4"
"225","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_5_substack_frame_1",488.85,375.94,1.3,0.77,3.61,8.18,4.63,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_5",106.969365426696,104.138504155125,0.973535775777682,1.02718361757294,"pCUP-Cdc5[WT]","CuSO4"
"226","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_5_substack_frame_2",344.8,366.35,0.94,1.06,2.89,7.18,3.85,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_5",80.3729603729604,126.764705882353,1.57720588235294,0.634032634032634,"pCUP-Cdc5[WT]","CuSO4"
"227","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_6_substack_frame_1",471.74,249.21,1.89,0.53,3.08,7.99,4.19,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_6",96.0773930753564,80.9123376623377,0.84215792157137,1.18742574805224,"pCUP-Cdc5[WT]","CuSO4"
"228","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_6_substack_frame_2",437.84,394.21,1.11,0.9,3.16,7.54,4.15,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_6",99.9634703196347,124.75,1.24795587429198,0.801310383323725,"pCUP-Cdc5[WT]","CuSO4"
"229","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_7_substack_frame_1",612.94,376.14,1.63,0.61,3.75,8.42,4.78,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_7",131.250535331906,100.304,0.764217835350931,1.30852742993206,"pCUP-Cdc5[WT]","CuSO4"
"230","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_7_substack_frame_2",453.79,509.88,0.89,1.12,3.98,8.92,5.09,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_7",91.8603238866397,128.110552763819,1.39462335144729,0.717039478051357,"pCUP-Cdc5[WT]","CuSO4"
"231","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_8_substack_frame_1",444.48,245.46,1.81,0.55,2.51,6.33,3.33,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_8",116.356020942408,97.792828685259,0.840462125579755,1.18982161071232,"pCUP-Cdc5[WT]","CuSO4"
"232","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_8_substack_frame_2",308.32,348.22,0.89,1.13,2.91,7.21,3.85,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_8",71.7023255813954,119.66323024055,1.66888910882967,0.599200986278389,"pCUP-Cdc5[WT]","CuSO4"
"233","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_9_substack_frame_1",454.34,256.72,1.77,0.57,3.08,7.33,4.03,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_9",106.903529411765,83.3506493506494,0.779680987234802,1.28257584367496,"pCUP-Cdc5[WT]","CuSO4"
"234","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_9_substack_frame_2",334.74,433.3,0.77,1.29,3.84,8.78,5.02,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_19_R3D_D3D_nucleus_9",67.7611336032389,112.838541666667,1.66523987522654,0.600514085013702,"pCUP-Cdc5[WT]","CuSO4"
"235","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_1_substack_frame_1",478.55,345.36,1.39,0.72,3.87,9.28,5.08,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_1",88.456561922366,89.2403100775194,1.0088602602014,0.991217554550488,"pCUP-Cdc5[WT]","CuSO4"
"236","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_1_substack_frame_2",429.08,534.64,0.8,1.25,3.84,8.69,4.93,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_1",88.4701030927835,139.229166666667,1.57374256160467,0.635427943805717,"pCUP-Cdc5[WT]","CuSO4"
"237","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_2_substack_frame_1",546.68,342.88,1.59,0.63,2.94,7.04,3.85,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_2",133.336585365854,116.625850340136,0.874672544074336,1.14328500051216,"pCUP-Cdc5[WT]","CuSO4"
"238","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_2_substack_frame_2",392.03,486.76,0.81,1.24,3.45,7.93,4.43,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_2",87.5066964285714,141.089855072464,1.61233209378016,0.62021962091908,"pCUP-Cdc5[WT]","CuSO4"
"239","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_3_substack_frame_1",403.77,261.53,1.54,0.65,2.29,6.02,3.08,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_3",108.249329758713,114.205240174672,1.05502029831718,0.947849061856969,"pCUP-Cdc5[WT]","CuSO4"
"240","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_3_substack_frame_2",347.13,249.58,1.39,0.72,2.31,6.13,3.12,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_3",90.8717277486911,108.04329004329,1.1889648488041,0.841067758231735,"pCUP-Cdc5[WT]","CuSO4"
"241","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_4_substack_frame_1",523.03,275.8,1.9,0.53,3.77,9.08,4.98,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_4",98.4990583804143,73.1564986737401,0.742712670320172,1.34641570012386,"pCUP-Cdc5[WT]","CuSO4"
"242","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_4_substack_frame_2",382.89,388.93,0.98,1.02,3,7.47,4.01,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_4",85.6577181208054,129.643333333333,1.51350440074173,0.660718263858319,"pCUP-Cdc5[WT]","CuSO4"
"243","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_5_substack_frame_1",467.32,258.89,1.81,0.55,2.1,5.74,2.88,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_5",128.384615384615,123.280952380952,0.96024708265571,1.0413986338124,"pCUP-Cdc5[WT]","CuSO4"
"244","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_5_substack_frame_2",481.54,200.14,2.41,0.42,1.8,5.15,2.53,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_5",143.74328358209,111.188888888889,0.773524063998376,1.29278460301669,"pCUP-Cdc5[WT]","CuSO4"
"245","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_6_substack_frame_1",761.1,426.77,1.78,0.56,3.43,9.11,4.75,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_6",133.996478873239,124.422740524781,0.928552313993901,1.07694524576519,"pCUP-Cdc5[WT]","CuSO4"
"246","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_6_substack_frame_2",568.3,489.14,1.16,0.86,2.52,6.9,3.5,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_20_R3D_D3D_nucleus_6",129.748858447489,194.103174603175,1.49599138617263,0.668453046750769,"pCUP-Cdc5[WT]","CuSO4"
"247","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_10_substack_frame_1",653.88,297.35,2.2,0.45,3.36,8.78,4.65,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_10",120.642066420664,88.4970238095238,0.733550298292682,1.36323303572703,"pCUP-Cdc5[WT]","Control"
"248","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_10_substack_frame_2",554.58,295.66,1.88,0.53,4.15,9.16,5.29,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_10",110.694610778443,71.2433734939759,0.643602908876662,1.55375307694832,"pCUP-Cdc5[WT]","Control"
"249","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_1_substack_frame_1",653.97,338.59,1.93,0.52,3.56,8.69,4.71,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_1",127.479532163743,95.1095505617977,0.746077028582385,1.34034417585553,"pCUP-Cdc5[WT]","Control"
"250","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_1_substack_frame_2",596.7,263.76,2.26,0.44,2.49,6.77,3.46,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_1",139.415887850467,105.927710843373,0.759796551717175,1.31614179840637,"pCUP-Cdc5[WT]","Control"
"251","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_2_substack_frame_1",650.89,441.64,1.47,0.68,3.82,8.58,4.95,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_2",136.741596638655,115.612565445026,0.845482049990512,1.18275722117486,"pCUP-Cdc5[WT]","Control"
"252","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_2_substack_frame_2",606.76,480.03,1.26,0.79,3.72,8.38,4.77,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_2",130.206008583691,129.040322580645,0.99104737165569,1.00903350192973,"pCUP-Cdc5[WT]","Control"
"253","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_3_substack_frame_1",503.47,386.14,1.3,0.77,3.86,8.8,4.99,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_3",101.917004048583,100.036269430052,0.981546409884315,1.0188005273412,"pCUP-Cdc5[WT]","Control"
"254","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_3_substack_frame_2",452.35,257.15,1.76,0.57,3.53,8.2,4.61,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_3",96.8629550321199,72.8470254957507,0.7520628032832,1.32967618613021,"pCUP-Cdc5[WT]","Control"
"255","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_4_substack_frame_1",446.3,457.76,0.97,1.03,3.22,7.58,4.2,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_4",102.362385321101,142.16149068323,1.38880595872481,0.720042993564193,"pCUP-Cdc5[WT]","Control"
"256","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_4_substack_frame_2",461.74,419.09,1.1,0.91,3.93,8.69,4.99,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_4",97.0042016806723,106.638676844784,1.0993201840455,0.909653087892916,"pCUP-Cdc5[WT]","Control"
"257","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_6_substack_frame_1",583.73,438.34,1.33,0.75,3.92,8.58,4.97,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_6",125.263948497854,111.821428571429,0.892686442606783,1.12021416733948,"pCUP-Cdc5[WT]","Control"
"258","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_6_substack_frame_2",531.05,467.4,1.14,0.88,3.86,8.71,4.94,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_6",109.494845360825,121.088082901554,1.10587929963758,0.904257815774034,"pCUP-Cdc5[WT]","Control"
"259","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_7_substack_frame_1",493.96,246.17,2.01,0.5,2.86,7.24,3.87,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_7",112.776255707763,86.0734265734266,0.763222950019452,1.31023313695495,"pCUP-Cdc5[WT]","Control"
"260","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_7_substack_frame_2",433.41,292.2,1.48,0.67,3.01,7.21,3.94,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_7",103.192857142857,97.0764119601329,0.940728017887354,1.06300650239562,"pCUP-Cdc5[WT]","Control"
"261","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_8_substack_frame_1",618.05,420.33,1.47,0.68,3.53,8.01,4.51,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_8",137.957589285714,119.073654390935,0.863117824886964,1.15859036989644,"pCUP-Cdc5[WT]","Control"
"262","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_8_substack_frame_2",489.14,404.58,1.21,0.83,3.92,8.77,5.01,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_8",100.853608247423,103.209183673469,1.02335638225524,0.977176687750005,"pCUP-Cdc5[WT]","Control"
"263","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_9_substack_frame_1",400.29,367.11,1.09,0.92,3.79,8.45,4.87,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_9",85.8991416309013,96.8627968337731,1.12763404842835,0.886812526984054,"pCUP-Cdc5[WT]","Control"
"264","210501_29071_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_9_substack_frame_2",395.19,254.74,1.55,0.64,3.71,8.37,4.78,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_9",84.8047210300429,68.6630727762803,0.809660971020184,1.23508485130509,"pCUP-Cdc5[WT]","Control"
