,Image,NE1_int,NE2_int,Nuc_int,Nuc_Ratio
113,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_5_substack_frame_3_middleslice_ROI_1_raw_profile.csv,192.415,292.233,99.0,0.40854393291626084
114,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_6_substack_frame_1_middleslice_ROI_1_raw_profile.csv,490.866,234.782,45.0,0.12402707648887615
115,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_6_substack_frame_2_middleslice_ROI_1_raw_profile.csv,203.659,329.606,80.0,0.30003844242543576
116,220608_VariousMitosisMovies2_01_26_R3D_D3D_nucleus_6_substack_frame_3_middleslice_ROI_1_raw_profile.csv,174.634,321.164,58.0,0.2339662523850439
117,220608_VariousMitosisMovies2_01_27_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,258.34,335.09,86.0,0.28984041925753673
118,220608_VariousMitosisMovies2_01_27_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,221.303,279.726,66.0,0.2634578038396979
119,220608_VariousMitosisMovies2_01_27_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,277.456,349.268,81.0,0.25848698948819576
120,220608_VariousMitosisMovies2_01_27_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,216.467,232.449,68.0,0.30295199992871713
121,220608_VariousMitosisMovies2_01_27_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,175.524,163.046,52.0,0.3071742918746493
122,220608_VariousMitosisMovies2_01_27_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,187.096,317.691,57.0,0.22583782862870874
123,220608_VariousMitosisMovies2_01_27_R3D_D3D_nucleus_3_substack_frame_1_middleslice_ROI_1_raw_profile.csv,255.64600000000002,195.675,69.0,0.3057690645903913
124,220608_VariousMitosisMovies2_01_27_R3D_D3D_nucleus_3_substack_frame_2_middleslice_ROI_1_raw_profile.csv,205.075,205.302,63.0,0.30703475097288596
125,220608_VariousMitosisMovies2_01_27_R3D_D3D_nucleus_3_substack_frame_3_middleslice_ROI_1_raw_profile.csv,215.491,245.003,75.0,0.32573714315495966
