"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","n","Sample","Subcomplex"
"311","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_5_substack_frame_1_middleslice",746.57,244.7,3.05,0.33,3.3,8.15,4.4,0,"Pre","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_5",153.931958762887,74.1515151515152,0.481716179976223,2.07591117252769,3,"Nup170-GFP","Inner ring"
"312","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_6_substack_frame_1_middleslice",537.62,146.5,3.67,0.27,2.34,6.35,3.21,0,"Pre","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_6",134.069825436409,62.6068376068376,0.466971873820577,2.14145659741431,3,"Nup170-GFP","Inner ring"
"313","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_1_substack_frame_1_middleslice",577.64,118.59,4.87,0.21,2.76,7.24,3.82,0,"Pre","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_1",128.9375,42.9673913043478,0.333242007207739,3.00082216038452,3,"Nup170-GFP","Inner ring"
"314","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_2_substack_frame_1_middleslice",709.81,194.35,3.65,0.27,3.42,8.24,4.54,0,"Pre","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_2",147.263485477178,56.827485380117,0.385889857190183,2.59141301945948,3,"Nup170-GFP","Inner ring"
"315","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_3_substack_frame_1_middleslice",688.7,169.95,4.05,0.25,2.02,6.03,2.89,0,"Pre","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_3",171.745635910224,84.1336633663366,0.489873660663583,2.04134265689116,3,"Nup170-GFP","Inner ring"
"316","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_4_substack_frame_1_middleslice",929.61,242.87,3.83,0.26,3.7,8.55,4.79,0,"Pre","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_4",191.672164948454,65.6405405405405,0.342462561312402,2.92002721747963,3,"Nup170-GFP","Inner ring"
"317","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_5_substack_frame_1_middleslice",587.17,253.39,2.32,0.43,2.46,7,3.5,0,"Pre","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_5",129.332599118943,103.00406504065,0.796427704556692,1.25560674782982,3,"Nup170-GFP","Inner ring"
"318","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_6_substack_frame_1_middleslice",617.64,139.98,4.41,0.23,2.67,6.96,3.63,0,"Pre","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_6",143.972027972028,52.4269662921348,0.36414689041069,2.74614455411712,3,"Nup170-GFP","Inner ring"
"319","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_1_substack_frame_1_middleslice",753.69,224.52,3.36,0.3,3.09,7.57,4.08,0,"Pre","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_1",168.234375,72.6601941747573,0.43189861866671,2.31535818078568,3,"Nup120-GFP","Y-complex"
"320","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_2_substack_frame_1_middleslice",1036.65,308.25,3.36,0.3,3.51,8.55,4.63,0,"Pre","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_2",205.684523809524,87.8205128205128,0.426967042507485,2.34210114702815,3,"Nup120-GFP","Y-complex"
"321","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_3_substack_frame_1_middleslice",757.24,226.07,3.35,0.3,3.16,7.64,4.16,0,"Pre","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_3",169.026785714286,71.5411392405063,0.423253266860531,2.36265158073669,3,"Nup120-GFP","Y-complex"
"322","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_4_substack_frame_1_middleslice",752.43,206.11,3.65,0.27,2.91,7.21,3.91,0,"Pre","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_4",174.983720930233,70.8281786941581,0.404770102713714,2.47053819759826,3,"Nup120-GFP","Y-complex"
"323","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_12_R3D_D3D_nucleus_1_substack_frame_1_middleslice",930.72,362.79,2.57,0.39,3.65,8.48,4.75,0,"Pre","210422_CoreNups_HighTimeResolution_01_12_R3D_D3D_nucleus_1",192.695652173913,99.3945205479452,0.515810914395925,1.93869492112457,3,"Nup120-GFP","Y-complex"
"324","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_12_R3D_D3D_nucleus_2_substack_frame_1_middleslice",550.06,206.02,2.67,0.37,2.9,7.57,4.01,0,"Pre","210422_CoreNups_HighTimeResolution_01_12_R3D_D3D_nucleus_2",117.785867237687,71.0413793103448,0.603140096315512,1.65798958833751,3,"Nup120-GFP","Y-complex"
"325","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_13_R3D_D3D_nucleus_1_substack_frame_1_middleslice",676.28,187.74,3.6,0.28,2.97,7.43,3.98,0,"Pre","210422_CoreNups_HighTimeResolution_01_13_R3D_D3D_nucleus_1",151.632286995516,63.2121212121212,0.416877714269327,2.39878498123299,3,"Nup120-GFP","Y-complex"
"326","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_13_R3D_D3D_nucleus_2_substack_frame_1_middleslice",732.56,183.68,3.99,0.25,2.95,7.43,3.95,0,"Pre","210422_CoreNups_HighTimeResolution_01_13_R3D_D3D_nucleus_2",163.517857142857,62.264406779661,0.380780471733211,2.62618509675212,3,"Nup120-GFP","Y-complex"
"327","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_1_substack_frame_1_middleslice",739.39,182.39,4.05,0.25,2.9,7.19,3.85,0,"Pre","210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_1",172.351981351981,62.8931034482759,0.364910823507355,2.74039555853252,3,"Nup120-GFP","Y-complex"
"328","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_2_substack_frame_1_middleslice",844.22,207.83,4.06,0.25,2.52,6.77,3.46,0,"Pre","210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_2",198.64,82.4722222222222,0.415184364791695,2.4085685415965,3,"Nup120-GFP","Y-complex"
"329","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_3_substack_frame_1_middleslice",850.25,243.45,3.49,0.29,3.01,7.48,3.99,0,"Pre","210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_3",190.212527964206,80.8803986710963,0.425210681634579,2.35177535088215,3,"Nup120-GFP","Y-complex"
"330","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_15_R3D_D3D_nucleus_1_substack_frame_1_middleslice",1046.32,271.61,3.85,0.26,3.1,7.76,4.13,0,"Pre","210422_CoreNups_HighTimeResolution_01_15_R3D_D3D_nucleus_1",224.532188841202,87.6161290322581,0.390216340402862,2.56268099630988,3,"Nup120-GFP","Y-complex"
"331","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_15_R3D_D3D_nucleus_2_substack_frame_1_middleslice",676.81,229.59,2.95,0.34,2.94,7.32,3.95,0,"Pre","210422_CoreNups_HighTimeResolution_01_15_R3D_D3D_nucleus_2",154.522831050228,78.0918367346939,0.505374100409213,1.97873218906604,3,"Nup120-GFP","Y-complex"
"332","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_15_R3D_D3D_nucleus_3_substack_frame_1_middleslice",818.74,170.99,4.79,0.21,3.08,7.83,4.15,0,"Pre","210422_CoreNups_HighTimeResolution_01_15_R3D_D3D_nucleus_3",172.366315789474,55.5162337662338,0.322082847289262,3.10479123125083,3,"Nup120-GFP","Y-complex"
"333","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_1_substack_frame_1_middleslice",839.05,241.05,3.48,0.29,3.29,7.86,4.33,0,"Pre","210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_1",183.599562363239,73.2674772036474,0.399061284572634,2.50588077235036,3,"Nup120-GFP","Y-complex"
"334","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_3_substack_frame_1_middleslice",726.59,220.67,3.29,0.3,3.11,7.59,4.09,0,"Pre","210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_3",162.185267857143,70.9549839228296,0.437493397891901,2.2857487788812,3,"Nup120-GFP","Y-complex"
"335","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_4_substack_frame_1_middleslice",762.8,275.71,2.77,0.36,2.79,6.89,3.74,0,"Pre","210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_4",186.048780487805,98.8207885304659,0.531155260848073,1.88268868579658,3,"Nup120-GFP","Y-complex"
"336","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_5_substack_frame_1_middleslice",669.76,231.39,2.89,0.35,3.01,7.48,4.02,0,"Pre","210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_5",149.834451901566,76.8737541528239,0.513057932786555,1.94909762834917,3,"Nup120-GFP","Y-complex"
"337","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_6_substack_frame_1_middleslice",843.21,252.9,3.33,0.3,3.7,8.55,4.77,0,"Pre","210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_6",173.857731958763,68.3513513513514,0.393145306689975,2.54358880287633,3,"Nup120-GFP","Y-complex"
"338","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_1_substack_frame_1_middleslice",697.56,272.97,2.56,0.39,3.65,8.22,4.69,0,"Pre","210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_1",152.638949671772,74.786301369863,0.48995555545082,2.0410014518151,3,"Nup120-GFP","Y-complex"
"339","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_2_substack_frame_1_middleslice",916.24,276.68,3.31,0.3,3.68,8.53,4.78,0,"Pre","210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_2",188.915463917526,75.1847826086957,0.397981091910606,2.51268218597837,3,"Nup120-GFP","Y-complex"
"340","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_3_substack_frame_1_middleslice",1004.77,272.73,3.68,0.27,3.47,8.23,4.56,0,"Pre","210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_3",211.086134453782,78.5965417867435,0.372343460597847,2.68569239377634,3,"Nup120-GFP","Y-complex"
"341","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_5_substack_frame_1_middleslice",650.82,217.72,2.99,0.33,3.22,7.88,4.26,0,"Pre","210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_5",139.660944206009,67.6149068322981,0.48413611419211,2.06553481693619,3,"Nup120-GFP","Y-complex"
"342","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_18_R3D_D3D_nucleus_1_substack_frame_1_middleslice",817.59,248.9,3.28,0.3,3.07,7.64,4.13,0,"Pre","210422_CoreNups_HighTimeResolution_01_18_R3D_D3D_nucleus_1",178.903719912473,81.0749185667753,0.453176259311101,2.20664692700398,3,"Nup120-GFP","Y-complex"
"343","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_18_R3D_D3D_nucleus_2_substack_frame_1_middleslice",804.54,288.76,2.79,0.36,3.39,8.24,4.5,0,"Pre","210422_CoreNups_HighTimeResolution_01_18_R3D_D3D_nucleus_2",165.884536082474,85.1799410029498,0.513489340324044,1.94746009599525,3,"Nup120-GFP","Y-complex"
"344","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_18_R3D_D3D_nucleus_3_substack_frame_1_middleslice",924.57,295.59,3.13,0.32,4.01,9.02,5.16,0,"Pre","210422_CoreNups_HighTimeResolution_01_18_R3D_D3D_nucleus_3",184.544910179641,73.713216957606,0.399432403125351,2.50355252146676,3,"Nup120-GFP","Y-complex"
"345","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_1_substack_frame_1_middleslice",877.57,296.59,2.96,0.34,3.67,8.67,4.94,0,"Pre","210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_1",175.514,80.8147138964578,0.460445969532104,2.1718074783371,3,"Nup120-GFP","Y-complex"
"346","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_2_substack_frame_1_middleslice",652.54,161.37,4.04,0.25,2.88,7.26,3.89,0,"Pre","210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_2",148.981735159817,56.03125,0.376094760474454,2.65890436425775,3,"Nup120-GFP","Y-complex"
"347","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_3_substack_frame_1_middleslice",798.39,209.56,3.81,0.26,2.61,6.81,3.59,0,"Pre","210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_3",190.092857142857,80.2911877394636,0.422378772912671,2.36754321980749,3,"Nup120-GFP","Y-complex"
"348","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_4_substack_frame_1_middleslice",852.2,200.53,4.25,0.24,2.38,6.58,3.31,0,"Pre","210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_4",202.904761904762,84.2563025210084,0.415250493532311,2.408184976479,3,"Nup120-GFP","Y-complex"
"349","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_01_R3D_D3D_nucleus_1_substack_frame_1_middleslice",746.15,183.31,4.07,0.25,2.84,7.23,3.82,0,"Pre","210821_VariousHighTimeResolutionMovies_01_01_R3D_D3D_nucleus_1",169.96583143508,64.5457746478873,0.379757355363165,2.63326038555249,3,"Nup120-GFP","Y-complex"
"350","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_01_R3D_D3D_nucleus_2_substack_frame_1_middleslice",796.36,278.85,2.86,0.35,4.36,9.61,5.56,0,"Pre","210821_VariousHighTimeResolutionMovies_01_01_R3D_D3D_nucleus_2",151.687619047619,63.9564220183486,0.421632447129854,2.37173397542628,3,"Nup120-GFP","Y-complex"
"351","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_02_R3D_D3D_nucleus_1_substack_frame_1_middleslice",712.4,178.59,3.99,0.25,2.32,6.52,3.28,0,"Pre","210821_VariousHighTimeResolutionMovies_01_02_R3D_D3D_nucleus_1",169.619047619048,76.9784482758621,0.453831390733606,2.20346150666997,3,"Nup120-GFP","Y-complex"
"352","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_02_R3D_D3D_nucleus_3_substack_frame_1_middleslice",881.01,304.8,2.89,0.35,2.76,7.41,3.8,0,"Pre","210821_VariousHighTimeResolutionMovies_01_02_R3D_D3D_nucleus_3",189.464516129032,110.434782608696,0.582878445341636,1.71562357124714,3,"Nup120-GFP","Y-complex"
"353","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_02_R3D_D3D_nucleus_4_substack_frame_1_middleslice",816.85,217.18,3.76,0.27,3.49,8.59,4.69,0,"Pre","210821_VariousHighTimeResolutionMovies_01_02_R3D_D3D_nucleus_4",160.166666666667,62.2292263610315,0.388527948143797,2.57381741719618,3,"Nup120-GFP","Y-complex"
"354","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_02_R3D_D3D_nucleus_5_substack_frame_1_middleslice",1014.76,344.79,2.94,0.34,3.15,8.06,4.27,0,"Pre","210821_VariousHighTimeResolutionMovies_01_02_R3D_D3D_nucleus_5",206.672097759674,109.457142857143,0.529617418333962,1.88815542197562,3,"Nup120-GFP","Y-complex"
"355","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_03_R3D_D3D_nucleus_1_substack_frame_1_middleslice",744.42,325.6,2.29,0.44,3.91,8.85,5.06,0,"Pre","210821_VariousHighTimeResolutionMovies_01_03_R3D_D3D_nucleus_1",150.692307692308,83.2736572890026,0.552607220396648,1.80960357210357,3,"Nup120-GFP","Y-complex"
"356","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_03_R3D_D3D_nucleus_2_substack_frame_1_middleslice",701.47,222.68,3.15,0.32,2.56,6.65,3.45,0,"Pre","210821_VariousHighTimeResolutionMovies_01_03_R3D_D3D_nucleus_2",171.508557457213,86.984375,0.507172215133933,1.97171684520597,3,"Nup120-GFP","Y-complex"
"357","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_04_R3D_D3D_nucleus_1_substack_frame_1_middleslice",817.27,344.58,2.37,0.42,3.37,8.16,4.5,0,"Pre","210821_VariousHighTimeResolutionMovies_01_04_R3D_D3D_nucleus_1",170.620041753653,102.249258160237,0.599280466170956,1.66866777151841,3,"Nup120-GFP","Y-complex"
"358","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_04_R3D_D3D_nucleus_2_substack_frame_1_middleslice",684.94,304.64,2.25,0.44,3.1,7.3,4.07,0,"Pre","210821_VariousHighTimeResolutionMovies_01_04_R3D_D3D_nucleus_2",163.080952380952,98.2709677419355,0.602590102076282,1.65950286364546,3,"Nup120-GFP","Y-complex"
"359","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_04_R3D_D3D_nucleus_3_substack_frame_1_middleslice",808.56,193.81,4.17,0.24,3.19,7.58,4.17,0,"Pre","210821_VariousHighTimeResolutionMovies_01_04_R3D_D3D_nucleus_3",184.182232346241,60.7554858934169,0.3298661609183,3.03153253797281,3,"Nup120-GFP","Y-complex"
"360","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_05_R3D_D3D_nucleus_1_substack_frame_1_middleslice",637.08,235.08,2.71,0.37,2.67,6.87,3.59,0,"Pre","210821_VariousHighTimeResolutionMovies_01_05_R3D_D3D_nucleus_1",151.685714285714,88.0449438202247,0.580443215993194,1.72282141034055,3,"Nup120-GFP","Y-complex"
"361","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_05_R3D_D3D_nucleus_2_substack_frame_1_middleslice",523.93,146.2,3.58,0.28,2.12,6.04,2.98,0,"Pre","210821_VariousHighTimeResolutionMovies_01_05_R3D_D3D_nucleus_2",133.655612244898,68.9622641509434,0.515969834656725,1.93809779725844,3,"Nup120-GFP","Y-complex"
"362","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_05_R3D_D3D_nucleus_3_substack_frame_1_middleslice",792.25,193.21,4.1,0.24,2.97,7.26,3.94,0,"Pre","210821_VariousHighTimeResolutionMovies_01_05_R3D_D3D_nucleus_3",184.67365967366,65.0538720538721,0.352263945864451,2.83878044216536,3,"Nup120-GFP","Y-complex"
"363","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_05_R3D_D3D_nucleus_4_substack_frame_1_middleslice",629.25,116.13,5.42,0.18,2.75,6.95,3.66,0,"Pre","210821_VariousHighTimeResolutionMovies_01_05_R3D_D3D_nucleus_4",149.821428571429,42.2290909090909,0.281862823707877,3.54782509748927,3,"Nup120-GFP","Y-complex"
"364","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_1_substack_frame_1_middleslice",639.37,222.62,2.87,0.35,3.1,7.48,4.07,0,"Pre","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_1",145.974885844749,71.8129032258065,0.491953823496617,2.03271110465691,3,"Nup120-GFP","Y-complex"
"365","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_2_substack_frame_1_middleslice",653.3,199.55,3.27,0.31,2.84,7.14,3.78,0,"Pre","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_2",151.93023255814,70.2640845070423,0.462475988642709,2.16227441977006,3,"Nup120-GFP","Y-complex"
"366","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_3_substack_frame_1_middleslice",1027.74,325.21,3.16,0.32,3.63,8.38,4.71,0,"Pre","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_3",216.366315789474,89.5895316804408,0.414064136340022,2.41508479541155,3,"Nup120-GFP","Y-complex"
"367","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_4_substack_frame_1_middleslice",857.92,231.78,3.7,0.27,3.08,7.37,4.01,0,"Pre","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_4",199.981351981352,75.2532467532468,0.37630132013641,2.65744483606249,3,"Nup120-GFP","Y-complex"
"368","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_5_substack_frame_1_middleslice",823.2,165.6,4.97,0.2,2.59,6.96,3.54,0,"Pre","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_5",188.37528604119,63.9382239382239,0.339419386066616,2.94620767419494,3,"Nup120-GFP","Y-complex"
"369","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_6_substack_frame_1_middleslice",953.66,321.16,2.97,0.34,3.35,8.01,4.4,0,"Pre","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_6",204.648068669528,95.8686567164179,0.468456200635979,2.13467128547428,3,"Nup120-GFP","Y-complex"
"370","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_7_substack_frame_1_middleslice",779.37,196.7,3.96,0.25,2.81,7.19,3.79,0,"Pre","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_7",177.938356164384,70,0.393394664921668,2.54197651663405,3,"Nup120-GFP","Y-complex"
"371","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_8_substack_frame_1_middleslice",874.72,267.02,3.28,0.31,3.03,7.29,4.01,0,"Pre","210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_8",205.333333333333,88.1254125412541,0.429182203934679,2.3300127331286,3,"Nup120-GFP","Y-complex"
"372","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_07_R3D_D3D_nucleus_1_substack_frame_1_middleslice",541.92,208.81,2.6,0.39,2.54,6.55,3.42,0,"Pre","210821_VariousHighTimeResolutionMovies_01_07_R3D_D3D_nucleus_1",135.142144638404,82.2086614173228,0.608312541119473,1.64389180298619,3,"Nup120-GFP","Y-complex"
"373","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_07_R3D_D3D_nucleus_2_substack_frame_1_middleslice",711.66,223.74,3.18,0.31,2.44,6.35,3.3,0,"Pre","210821_VariousHighTimeResolutionMovies_01_07_R3D_D3D_nucleus_2",182.010230179028,91.6967213114754,0.50379982059954,1.98491535548775,3,"Nup120-GFP","Y-complex"
"374","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_07_R3D_D3D_nucleus_3_substack_frame_1_middleslice",987.69,337.6,2.93,0.34,3,7.38,3.98,0,"Pre","210821_VariousHighTimeResolutionMovies_01_07_R3D_D3D_nucleus_3",225.5,112.533333333333,0.499039172209904,2.00385071090047,3,"Nup120-GFP","Y-complex"
