"","Sample","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","n"
"47","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_5_substack_frame_1",1308.42,433.27,3.02,0.33,3.42,7.99,4.42,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_5",286.306345733042,126.687134502924,0.442488042584463,2.25994807488864,2
"48","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_5_substack_frame_2",767.25,238.42,3.22,0.31,2.38,6.48,3.32,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_5",187.134146341463,100.176470588235,0.535319034749775,1.86804491356716,2
"49","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_7_substack_frame_1",635.88,341.34,1.86,0.54,2.17,5.9,2.98,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_7",170.477211796247,157.299539170507,0.922701266128815,1.08377438799395,2
"50","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_7_substack_frame_2",566.78,263.51,2.15,0.46,2.62,7.01,3.6,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_7",129.107061503417,100.576335877863,0.779014987303392,1.28367235072275,2
"51","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_8_substack_frame_1",1080.93,427.36,2.53,0.4,3.53,8.2,4.57,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_8",231.462526766595,121.065155807365,0.523044302240105,1.91188393739723,2
"52","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_8_substack_frame_2",474.42,211.63,2.24,0.45,1.94,5.48,2.73,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_8",134.016949152542,109.087628865979,0.813983824850485,1.22852564076895,2
"53","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_9_substack_frame_1",638.66,283.54,2.25,0.44,2.48,6.31,3.32,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_9",166.751958224543,114.33064516129,0.685632998728184,1.4585062297978,2
"54","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_9_substack_frame_2",606.64,273.36,2.22,0.45,2.58,7.11,3.61,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_12_R3D_D3D_nucleus_9",133.916114790287,105.953488372093,0.791192968359458,1.26391416505319,2
"55","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_10_substack_frame_1",917.19,300.24,3.05,0.33,2.29,6.11,3.15,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_10",240.102094240838,131.109170305677,0.546055921420519,1.83131426795736,2
"56","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_10_substack_frame_2",948.86,266.8,3.56,0.28,3.1,7.36,4.12,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_10",222.737089201878,86.0645161290323,0.386395083268003,2.58802464964701,2
"57","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_11_substack_frame_1",1076.53,317.55,3.39,0.29,2.3,6.21,3.15,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_11",275.3273657289,138.065217391304,0.501458389455008,1.99418340789315,2
"58","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_11_substack_frame_2",775.05,353.65,2.19,0.46,2.95,7.61,4.01,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_11",166.31974248927,119.881355932203,0.720788489315615,1.38736954713233,2
"59","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_12_substack_frame_1",640.66,366.36,1.75,0.57,2.03,5.76,2.82,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_12",171.758713136729,180.472906403941,1.05073508707692,0.951714673183645,2
"60","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_12_substack_frame_2",674.29,322.09,2.09,0.48,3.01,7.39,4.01,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_12",153.947488584475,107.006644518272,0.695085353468142,1.43867223645338,2
"61","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_14_substack_frame_1",811.77,417.41,1.94,0.51,3.09,7.66,4.14,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_14",177.630196936543,135.084142394822,0.760479607209353,1.31495965246141,2
"62","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_14_substack_frame_2",486.02,194.84,2.49,0.4,1.97,5.42,2.77,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_14",140.875362318841,98.9035532994924,0.702064233741922,1.42437109304104,2
"63","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_15_substack_frame_1",922.72,383.22,2.41,0.42,3.07,7.54,4.07,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_15",206.425055928412,124.827361563518,0.604710319694951,1.6536843632906,2
"64","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_15_substack_frame_2",524.07,235.08,2.23,0.45,2.19,6.02,3.05,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_15",136.832898172324,107.342465753425,0.784478493017376,1.27473220604641,2
"65","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_17_substack_frame_1",806.73,362.54,2.23,0.45,2.6,6.52,3.44,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_17",205.798469387755,139.438461538462,0.677548584074931,1.47590892152083,2
"66","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_17_substack_frame_2",642.75,283.57,2.27,0.44,2.97,7.08,3.87,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_17",156.386861313869,95.4781144781145,0.610525166091094,1.63793411892016,2
"67","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_18_substack_frame_1",1028.64,427.77,2.4,0.42,2.86,6.96,3.75,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_18",250.887804878049,149.56993006993,0.596162615965462,1.67739467926975,2
"68","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_18_substack_frame_2",1012.61,424.08,2.39,0.42,3.24,7.53,4.17,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_18",236.039627039627,130.888888888889,0.554520825720992,1.80335878043858,2
"69","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_1_substack_frame_1",1123.03,446.68,2.51,0.4,3.11,7.4,4.15,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_1",261.778554778555,143.627009646302,0.548658425316008,1.82262762013366,2
"70","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_1_substack_frame_2",639.63,261.53,2.45,0.41,2.19,5.92,3.01,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_1",171.482573726542,119.420091324201,0.696397824741287,1.43596083226064,2
"71","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_21_substack_frame_1",695.04,302.73,2.3,0.44,2.58,6.59,3.44,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_21",173.326683291771,117.337209302326,0.676971410713521,1.47716725429514,2
"72","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_21_substack_frame_2",419.55,184.37,2.28,0.44,2.03,5.67,2.82,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_21",115.260989010989,90.8226600985222,0.787973978688168,1.26907744043124,2
"73","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_22_substack_frame_1",756.47,291.88,2.59,0.39,3.16,7.45,4.12,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_22",176.333333333333,92.3670886075949,0.523820918379555,1.90904938102417,2
"74","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_22_substack_frame_2",499.59,213.19,2.34,0.43,2.27,6.47,3.22,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_22",118.95,93.9162995594714,0.789544342660541,1.26655330925466,2
"75","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_23_substack_frame_1",792.95,302.94,2.62,0.38,2.65,6.66,3.54,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_23",197.743142144638,114.316981132075,0.578108448628063,1.72977925227204,2
"76","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_23_substack_frame_2",414.02,160.66,2.58,0.39,2.09,5.82,2.95,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_23",110.997319034853,76.8708133971292,0.692546577390686,1.44394620181029,2
"77","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_25_substack_frame_1",927.57,309.76,2.99,0.33,2.81,7.19,3.8,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_25",211.77397260274,110.23487544484,0.520530800315231,1.92111590590683,2
"78","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_25_substack_frame_2",513.55,250.79,2.05,0.49,2.25,6.07,3.11,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_25",134.437172774869,111.462222222222,0.829102694750052,1.20612320564399,2
"79","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_26_substack_frame_1",1024.03,389.46,2.63,0.38,2.96,7.44,3.96,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_26",228.578125,131.574324324324,0.575620805028147,1.73725478868176,2
"80","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_26_substack_frame_2",457.19,201.87,2.26,0.44,2.29,6.2,3.18,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_26",116.928388746803,88.1528384279476,0.7539044997775,1.32642794982008,2
"81","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_27_substack_frame_1",676.61,326.72,2.07,0.48,2.68,6.69,3.54,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_27",168.730673316708,121.910447761194,0.722515031587455,1.38405424978201,2
"82","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_27_substack_frame_2",541.32,231.99,2.33,0.43,2.37,6.28,3.21,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_27",138.445012787724,97.8860759493671,0.707039379594372,1.41434837840814,2
"83","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_3_substack_frame_1",835.69,344.36,2.43,0.41,1.8,5.43,2.63,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_3",230.217630853995,191.311111111111,0.831001128807732,1.20336779979437,2
"84","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_3_substack_frame_2",805.81,308.75,2.61,0.38,2.42,6.44,3.29,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_3",200.450248756219,127.582644628099,0.636480350709173,1.5711404113038,2
"85","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_4_substack_frame_1",1040.45,559.67,1.86,0.54,2.81,7.1,3.74,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_4",242.529137529138,199.170818505338,0.821224288901821,1.21769413485961,2
"86","Cdc20mn","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_4_substack_frame_2",1071.93,452.05,2.37,0.42,2.39,6.21,3.23,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_13_R3D_D3D_nucleus_4",280.609947643979,189.142259414226,0.674039751627758,1.4835920249289,2
